Id Op. Réf;Opération Réf;Description Op. Réf;Version PMS Op.Réf;Version PMS en cours;Type d'Opération Part/Service;Cycle;STF / Opé. Part.;Statut Op. Réf;LCN Racine Op. Réf;LCN Article Op. Réf;Référence document Maintenance;Rang;Date début applicabilité Op. Réf;Date fin applicabilité Op. Réf;SEF;Cadence Op. Réf;Type Op. Réf;Libellé Type Op. Réf;Nb Référentiels Applicables;Déclinaison MR;Récapitulatif(Nb Référentiels Applicables)
118819;OS652;Echange Organe Compteur d'Energie C2M;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZGF02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118820;GA11-;CORRECTIF : Production d'air;B.0;N;-;CORRECTIF;-;DESACTIVE;PHZ;PHZQB0102;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118821;GC3--;CORRECTIF : Attelage;B.0;N;-;CORRECTIF;-;DESACTIVE;PHZ;PHZSB01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118822;OT08-;Echange Organe Moteur;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZFD02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118823;GA912;CORRECTIF : Batterie;B.0;N;-;CORRECTIF;-;DESACTIVE;PHZ;PHZHC01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118824;OT5--;Echange Organe CVS 400V/72V;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZHB02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118825;P10YC;ATP 10 ANS POMPE M2A;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118826;P10YD;ATP 10 ANS POMPE L3M2;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118827;P1_2P;ATP 1 200 000 km essieux porteur et moteur;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEC01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118828;P1_5M;ATP 1500000 km Amortisseurs;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118829;P10YA;ATP 10 ans Absorbeur Intermédiaire;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEF02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118830;AIP4C;Remplacement fin de vie réservoir 57L D300;B.0;N;-;RESERVOIR;-;DESACTIVE;PHZ;PHZQD02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118831;AIP4D;Remplacement fin de vie réservoir 25L D300;B.0;N;-;RESERVOIR;-;DESACTIVE;PHZ;PHZQD02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118832;AIP4A;Remplacement fin de vie réservoir principal RP;B.0;N;-;RESERVOIR;-;DESACTIVE;PHZ;PHZQD01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118833;AIP4B;Remplacement fin de vie réservoir 25L D250;B.0;N;-;RESERVOIR;-;DESACTIVE;PHZ;PHZQD02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118834;OS59-;Echange Organe Tiroir Ventilation STM autonome;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZJD0301;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118835;OR11A;Echange Organe ESSIEU Moteur;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZEC01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118836;OR02-;Echange Organe Bogie Porteur;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118837;OR11B;Echange Organe ESSIEU Porteur;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZEC01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118838;OG5-B;Echange Organe CLIM Cabine;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZLC02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118839;OR01A;Echange Organe Bogie Moteur Extrémité;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118840;OG5-C;Echange Organe CLIM 12 kW;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZLC02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118841;P10YF;ATP 10 ans TFP;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118842;OG5-A;Echange Organe CLIM 32 kW;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZLC02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118843;OE91B;Echange Organe PANTO 25 KV;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZFB02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118844;OE91A;Echange Organe PANTO 1,5 KV;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZFB02;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118845;OC33-;Echange Organe Attelage;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZSB01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118846;OA912;Echange Organe Batterie;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZHC01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118847;OA911;Echange Organe Batterie;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZHC01;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118848;OA2RF;Echange Organe Motoventilateur de la Resistance de Freinage;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZFD06;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118849;OA11-;Echange Organes production d'air;B.0;N;-;ORGANES;-;DESACTIVE;PHZ;PHZQB0102;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118850;MXFK2;Module Essieu Fosse Kilomètre 2;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118851;MUTU1;Module aUtre Terre plein non couvert à chaque entrée en Tech;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118852;MSTK1;Module Test de Sécurité Terre Plein Kilomètre 1;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118853;MSTJ3;Module Test de Sécurité Terre plein non couvert Jour 3;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118854;P20YF;ATP 20 ANS Manipulateur;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118855;MU002;Module Réparation 1;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 41 020;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118856;MU001;Module Occasionnel 1;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 41 020;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118857;MUPK1;Module aUtre Passerelle Kilomètre 1;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118858;P20YD;ATP 20 ANS cartes CVS 400V/72V;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118859;MU003;Module Réparation 2;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 41 020;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118860;P20YE;ATP 20 ANS Essuie vitre;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118861;MUPK3;Module aUtre Passerelle Kilomètre 3;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118862;P20YB;ATP 20 ans DJCC;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118863;MUPK2;Module aUtre Passerelle Kilomètre 2;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118864;MSTJ2;Module Test de Sécurité Terre plein non couvert Jour 2;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118865;MSPJ4;Module Test de Sécurité Passerelle Jour 4;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118866;P7YA-;ATP 7 ANS VENTIL M2A;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118867;MSTJ1;Module Test de Sécurité Terre plein non couvert Jour 1;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118868;P6YA-;ATP 6 ANS Production d'air;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118869;P20YJ;ATP 20 ans SDQ;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118870;P20YI;ATP 20 ans rétrovision et vidéo surveillance;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118871;MITK8;Module Inventaire Terre plein non couvert Kilomètre 8;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118872;P11YC;ATP 11 ANS FREIN PF2;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118873;MITJe;Module Inventaire Terre Plein Jour e détartrage Réservoir to;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118874;P12YA;ATP 12 ans pantographe 1,5 KV;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118875;MITJd;Module Inventaire Terre Plein Jour d détartrage Réservoir to;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118876;P12YB;ATP 12 ANS Production d'air 3;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118877;MITJc;Module Inventaire Terre Plein Jour c détartrage Réservoir to;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118878;P10YG;ATP 10 ANS ECRAN RETRO;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118879;MSDJ6;Module Test de Sécurité Double installation Jour 6;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118880;P10YH;ATP 10 ans SDQ;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118881;MSAJ5;Module Test de Sécurité Atelier Jour 5;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118882;P11YA;ATP 11 ANS FREIN PAUX2;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118883;MOPJ6;Module Organe Passerelle Jour 6;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118884;P11YB;ATP 11 ANS FREIN SC;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118885;MOAJ7;Module Organe Atelier Jour 7;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118886;MITJb;Module Inventaire Terre Plein Jour b détartrage Réservoir to;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118887;P18YA;ATP 18 ans cabine de conduite;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118888;MITJ8;Module Inventaire Terre plein non couvert Jour 8;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118889;P20YA;ATP 20 ans ATESS;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118890;MITJa;Module Inventaire Terre Plein Jour a détartrage Réservoir to;B.0;N;-;MODULAIRE;-;DESACTIVE;PHZ;PHZ;ITM 40 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118891;P18YB;ATP 18 ANS TDB;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;22/01/2014 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118892;P9YP-;ATP 9 ans porte cabine;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118893;P7YD-;ATP 7 ans capteurs compteur d'énergie;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZGF02;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118894;P14Y-;ATP 14 ans intercirculation;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118895;P6YC-;ATP 6 ANS Toilette;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118896;P12YD;ATP 12 ans pantographe 25 KV;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118897;P6YB-;ATP 6 ans éclairage secours;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118898;P18YD;ATP 18 ans TFP;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118899;PBPIL;ATP 10 ans bogie porteur intermédiaire;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118900;P18YC;ATP 18 ans avertisseur sonore;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118901;PBPIC;ATP 10 ans bogie porteur intermédiaire;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118902;PBMI-;ATP 10 ans bogie moteur intermédiaire;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118903;P18YF;ATP 18 ans thermostats de climatisation 32kW;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118904;PBME-;ATP 10 ans bogie moteur d'extrémité;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEB01;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118905;P18YE;ATP 18 ans thermostats de climatisation 12kW;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118906;P2--M;ATP 2 000 000 km réducteur côté essieu;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZEC01;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118907;P10P8;ATP porte d'accès voyageur V8;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118908;P10YI;ATP 10 ans ATESS;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118909;P10YK;ATP 10 ans comble lacune;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118910;P25YA;ATP 25 ans L3M2;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118911;P10YN;ATP 10 ans pantographes;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118912;P25YB;ATP 25 ans M2A;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118913;P12YC;ATP 12 ans éclairage secours;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118914;P10P3;ATP porte d'accès voyageur V5;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118915;P18YK;ATP 18 ANS Porte d'accès voyageur;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118916;P2_1M;ATP 2 100 000 km moteur de traction;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZFD02;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118917;P18YM;ATP 18 ans détection incendie;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118918;P10P7;ATP porte d'accès voyageur V7;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118919;P20YO;ATP 20 ans inductances;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118920;P20YM;ATP 20 ans coffres convertisseurs L3M2 et M2A;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
118921;P10P6;ATP porte d'accès voyageur V7;B.0;N;-;ATP;-;DESACTIVE;PHZ;PHZ;ITM 45 070;0;16/07/2016 00:00;;-;-;M;Opération de Maintenance;1;Non Renseigné;
